status_id,status_message,link_name,status_type,"status,_link",status_published,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154110000001066,"""Chris Paul will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001066,2016/06/09 11:26,38184,45055,46147,49684,39596,44393,29128,39914
7331091005_10154110000001067,"""Kawhi Leonard was traded last night, and fans are still reacting. (sources say)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001067,2016-06-07 06:16:00,24467,34110,41408,6672,19015,24518,13763,44714
7331091005_10154110000001068,"""LeBron James just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001068,"June 03, 2016 13:24",45060,10261,48635,39043,36015,49791,9580,22370
7331091005_10154110000001069,"""Ben Simmons opts out of his contract, testing free agency this summer. (via NBA TV)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001069,"June 04, 2016 07:16",43140,8495,41872,2805,10823,9163,16508,38155
7331091005_10154110000001070,"""Derrick Rose is drawing interest from multiple teams, according to reports. (reportedly)""","""Derrick Rose update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001070,2016-06-07 06:40:00,43896,34891,19366,2054,37414,7947,12462,21264
7331091005_10154110000001071,"""LeBron James just dropped a triple-double, and the crowd went crazy. (via NBA TV)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001071,2016-06-05 19:06:00,1521,10010,10359,31095,5512,5941,4473,10934
7331091005_10154110000001072,"""Ben Simmons leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""Ben Simmons update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001072,2016/06/05 01:20,36132,33762,3568,17573,40652,12041,1934,17419
7331091005_10154110000001073,"""Russell Westbrook was traded last night, and fans are still reacting. (sources say)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001073,"June 11, 2016 18:22",47844,11300,30956,44417,5771,48696,26442,38567
7331091005_10154110000001074,"""LeBron James just dropped a triple-double, and the crowd went crazy. (reportedly)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001074,"June 12, 2016 12:30",38506,24298,25408,23390,23272,2002,27210,27480
7331091005_10154110000001075,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (via NBA TV)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001075,"June 10, 2016 07:00",17285,5020,35923,28710,25421,43813,25615,37423
7331091005_10154110000001076,"""Ben Simmons suffers an injury ahead of the playoffs, sources say. (sources say)""","""Ben Simmons update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001076,"June 05, 2016 01:40",39591,9019,42640,16132,37894,42366,15827,39024
7331091005_10154110000001077,"""Chris Paul suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001077,2016/06/04 07:48,26359,46330,18132,1280,11756,2471,11644,12381
7331091005_10154110000001078,"""Kevin Durant delivers a clutch performance in the final minutes. (via NBA TV)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001078,"June 10, 2016 07:36",7234,37141,5515,43098,39967,45853,34792,28500
7331091005_10154110000001079,"""Kawhi Leonard addresses rumors in a candid interview. (via Twitter)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001079,2016/06/05 01:55,41393,21086,49664,26045,15805,22302,23435,43882
7331091005_10154110000001080,"""Stephen Curry was traded last night, and fans are still reacting. (sources say)""","""Stephen Curry update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001080,2016-06-04 08:00:00,1012,48428,17971,21639,36655,2730,18335,40018
7331091005_10154110000001081,"""Kyrie Irving just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001081,2016/06/09 14:11,5423,1942,25392,5815,29493,34494,49789,440
7331091005_10154110000001082,"""Kyrie Irving delivers a clutch performance in the final minutes. (reportedly)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001082,2016-06-09 14:22:00,35476,5099,20310,25654,37595,4602,31304,46087
7331091005_10154110000001083,"""Kevin Durant addresses rumors in a candid interview. (sources say)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001083,2016-06-10 08:36:00,8060,3949,15039,40917,41786,22175,2112,44672
7331091005_10154110000001084,"""Stephen Curry opts out of his contract, testing free agency this summer. (via ESPN)""","""Stephen Curry update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001084,2016/06/05 02:20,9207,37231,771,50000,41283,43717,7426,28215
7331091005_10154110000001085,"""Chris Paul leads his team to a huge comeback win, silencing critics. (via Twitter)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001085,"June 11, 2016 03:05",43041,26528,21204,20370,5421,19736,1106,26380
7331091005_10154110000001086,"""Stephen Curry will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Stephen Curry update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001086,2016/06/08 02:54,17889,36480,26710,39236,19507,39404,20945,1616
7331091005_10154110000001087,"""Kawhi Leonard addresses rumors in a candid interview. (via NBA TV)""","""Kawhi Leonard update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001087,"June 08, 2016 03:03",9332,24986,12033,8937,2935,18866,27418,24398
7331091005_10154110000001088,"""Chris Paul will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001088,2016/06/08 21:20,40401,11777,17421,6506,48492,33084,45353,242
7331091005_10154110000001089,"""James Harden will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""James Harden update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001089,2016-06-09 15:39:00,5056,37677,46631,39846,34373,10110,8142,27348
7331091005_10154110000001090,"""Kyrie Irving opts out of his contract, testing free agency this summer. (sources say)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001090,2016/06/11 22:20,45143,18755,29069,30949,11371,5380,45701,37571
7331091005_10154110000001091,"""Ben Simmons delivers a clutch performance in the final minutes. (via Twitter)""","""Ben Simmons update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001091,2016/06/12 16:45,47950,2736,28223,43068,15457,10064,12413,49529
7331091005_10154110000001092,"""Stephen Curry will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001092,2016-06-04 08:48:00,32456,36696,47180,16657,33341,45670,46019,20606
7331091005_10154110000001093,"""Chris Paul was traded last night, and fans are still reacting. (via NBA TV)""","""Chris Paul update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001093,2016-06-10 10:36:00,15675,27314,18837,41922,28140,20119,28262,5240
7331091005_10154110000001094,"""James Harden leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""James Harden update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001094,"June 04, 2016 08:56",10876,35135,39085,33401,40409,19986,23168,35780
7331091005_10154110000001095,"""Chris Paul makes franchise history with a record-breaking night. (reportedly)""","""Chris Paul update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001095,2016-06-03 14:45:00,21783,17304,14280,20343,13629,47332,37115,26163
7331091005_10154110000001096,"""Ben Simmons just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""Ben Simmons update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001096,2016-06-03 14:48:00,16656,47961,40786,16540,19797,45611,47532,34073
7331091005_10154110000001097,"""LeBron James opts out of his contract, testing free agency this summer. (sources say)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001097,2016/06/08 22:50,13575,14628,723,26803,15466,13668,18922,4098
7331091005_10154110000001098,"""Kawhi Leonard was traded last night, and fans are still reacting. (sources say)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001098,"June 05, 2016 21:48",35367,32710,24075,4387,36505,37597,36079,24107
7331091005_10154110000001099,"""Derrick Rose makes franchise history with a record-breaking night. (via Twitter)""","""Derrick Rose update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001099,2016/06/05 03:35,30395,20325,27656,38784,2546,34135,40632,7338
7331091005_10154110000001100,"""Kevin Durant leads his team to a huge comeback win, silencing critics. (via Twitter)""","""Kevin Durant update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001100,"June 04, 2016 09:20",38156,33580,14436,7151,15594,5870,19299,7115
7331091005_10154110000001101,"""Russell Westbrook leads his team to a huge comeback win, silencing critics. (sources say)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001101,"June 04, 2016 09:24",46403,37566,33191,28942,49730,47194,2701,25194
7331091005_10154110000001102,"""Kawhi Leonard makes franchise history with a record-breaking night. (via ESPN)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001102,2016/06/09 18:02,28522,6340,41127,26241,32894,12585,1515,21842
7331091005_10154110000001103,"""Kevin Durant leads his team to a huge comeback win, silencing critics. (reportedly)""","""Kevin Durant update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001103,"June 05, 2016 22:18",31758,34074,9798,45884,36530,36685,11392,18920
7331091005_10154110000001104,"""Kawhi Leonard opts out of his contract, testing free agency this summer. (sources say)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001104,"June 11, 2016 07:12",38606,16923,8617,46503,31512,44154,10259,5658
7331091005_10154110000001105,"""Kevin Durant just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001105,2016-06-08 05:45:00,41192,39398,29512,33885,28734,7750,8786,12671
7331091005_10154110000001106,"""Derrick Rose suffers an injury ahead of the playoffs, sources say. (via NBA TV)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001106,2016/06/12 20:30,21549,33468,26303,26612,32317,38720,25126,40018
7331091005_10154110000001107,"""Russell Westbrook addresses rumors in a candid interview. (sources say)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001107,2016-06-12 20:45:00,39060,12691,11856,44694,47880,47718,36889,26886
7331091005_10154110000001108,"""LeBron James addresses rumors in a candid interview. (via Twitter)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001108,"June 06, 2016 17:16",5935,29913,22995,10901,21114,2933,12095,35758
7331091005_10154110000001109,"""Stephen Curry addresses rumors in a candid interview. (via ESPN)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001109,2016/06/10 13:48,33642,27859,45196,21412,29388,42961,15862,13565
7331091005_10154110000001110,"""Kyrie Irving opts out of his contract, testing free agency this summer. (via NBA TV)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001110,2016/06/05 04:30,32461,4046,8272,25801,20584,10707,29128,12282
